root(nselect:0) 	 	 Verbo(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {manipulator}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {man jack}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {married}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {masturbator, onanist}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {measurer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {nonmember}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {mesomorph}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {mestizo, ladino}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {middlebrow}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {miracle man, miracle worker}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {misogamist}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {mixed-blood}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {modern}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {monolingual}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {mother hen}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {mouse}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {mutilator, maimer, mangler}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {namer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {namesake}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {neglecter}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {neighbor, neighbour}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {neutral}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {nondescript}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {nonparticipant}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {nonpartisan, nonpartizan}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {nonperson, unperson}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {nonresident}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {nonsmoker}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {nude, nude person}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {nurser}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {occultist}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {optimist}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {orphan}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {ostrich}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {ouster, ejector}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {outcaste}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {outdoorsman}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {owner, possessor}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {pamperer, spoiler, coddler, mollycoddler}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {pansexual}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {pardoner, forgiver, excuser}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {partner}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {party}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {passer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {personage}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {personification}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {perspirer, sweater}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {philosopher}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {picker, chooser, selector}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {pisser, urinator}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {planner, contriver, deviser}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {player}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {posturer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {powderer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {preserver}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {propositus}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {public relations person}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {pursuer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {pussycat}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {quarter}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {quitter}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {radical}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {realist}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {rectifier}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {redhead, redheader, red-header, carrottop}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {registrant}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {reliever, allayer, comforter}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {repeater}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {rescuer, recoverer, saver}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {rester}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {restrainer, controller}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {revenant}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {rich person, wealthy person, have}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {right-hander, right hander, righthander}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {riser}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {romper}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {roundhead}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {ruler, swayer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {rusher}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {scientist}(nselect:0)
{scientist}(nselect:0) 	 	 {physicist}(nselect:0)
{physicist}(nselect:0) 	 	 {acoustician}(nselect:0)
{physicist}(nselect:0) 	 	 {biophysicist}(nselect:0)
{physicist}(nselect:0) 	 	 {nuclear physicist}(nselect:0)
{physicist}(nselect:0) 	 	 {Townes, Charles Townes, Charles Hard Townes}(nselect:0)
{physicist}(nselect:0) 	 	 {astronomer, uranologist, stargazer}(nselect:4)
{astronomer, uranologist, stargazer}(nselect:4) 	 	 {astrophysicist}(nselect:0)
{astronomer, uranologist, stargazer}(nselect:4) 	 	 {cosmologist}(nselect:0)
{scientist}(nselect:0) 	 	 {social scientist}(nselect:0)
{social scientist}(nselect:0) 	 	 {anthropologist}(nselect:0)
{social scientist}(nselect:0) 	 	 {penologist}(nselect:0)
{social scientist}(nselect:0) 	 	 {political scientist}(nselect:0)
{social scientist}(nselect:0) 	 	 {sociologist}(nselect:0)
{social scientist}(nselect:0) 	 	 {economist, economic expert}(nselect:4)
{economist, economic expert}(nselect:4) 	 	 {econometrician, econometrist}(nselect:0)
{economist, economic expert}(nselect:4) 	 	 {macroeconomist, macroeconomic expert}(nselect:0)
{economist, economic expert}(nselect:4) 	 	 {microeconomist, microeconomic expert}(nselect:0)
{economist, economic expert}(nselect:4) 	 	 {monetarist}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {scratcher}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {second-rater, mediocrity}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {seeder, cloud seeder}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {seeker, searcher, quester}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {segregate}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {sentimentalist, romanticist}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {sex object}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {sex symbol}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {shaker, mover and shaker}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {showman}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {signer, signatory}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {simpleton, simple}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {six-footer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {skidder, slider, slipper}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {slave}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {slave}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {sleepyhead}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {sloucher}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {small person}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {smasher}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {smiler}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {sneezer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {sniffer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {sniffler, sniveler}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {snuffer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {snuffler}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {socializer, socialiser}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {sort}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {sounding board}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {sphinx}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {spitter, expectorator}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {sport}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {sprawler}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {spurner}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {squinter, squint-eye}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {stifler, smotherer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {stigmatic, stigmatist}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {stooper}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {stranger}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {struggler}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {subject, case, guinea pig}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {supernumerary}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {surrenderer, yielder}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {survivalist}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {survivor}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {suspect}(nselect:6)
{suspect}(nselect:6) 	 	 {murder suspect}(nselect:0)
{suspect}(nselect:6) 	 	 {rape suspect}(nselect:0)
{suspect}(nselect:6) 	 	 {robbery suspect}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {tagger}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {tagger}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {tapper}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {tempter}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {termer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {terror, scourge, threat}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {testator, testate}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {thin person, skin and bones, scrag}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {third-rater}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {thrower}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {tiger}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {totemist}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {toucher}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {transfer, transferee}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {transsexual, transexual}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {transvestite, cross-dresser}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {trier, attempter, essayer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {turner}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {tyrant}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {undoer, opener, unfastener, untier}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {user}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {vanisher}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {victim, dupe}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {Victorian}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {visionary}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {visually impaired person}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {waiter}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {waker}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {walk-in}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {wanter, needer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {ward}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {warrior}(nselect:0)
{warrior}(nselect:0) 	 	 {brave}(nselect:0)
{warrior}(nselect:0) 	 	 {centurion}(nselect:0)
{warrior}(nselect:0) 	 	 {Crusader}(nselect:0)
{warrior}(nselect:0) 	 	 {samurai}(nselect:0)
{warrior}(nselect:0) 	 	 {guerrilla, guerilla, irregular, insurgent}(nselect:8)
{guerrilla, guerilla, irregular, insurgent}(nselect:8) 	 	 {Maquis, Maquisard}(nselect:0)
{guerrilla, guerilla, irregular, insurgent}(nselect:8) 	 	 {urban guerrilla}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {watcher}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {weakling, doormat, wuss}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {weasel}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {wiggler, wriggler, squirmer}(nselect:0)
